batch_id,run_id,algo,N,N_bits,M,rep,success,time_sec,factors,status,seed
7,1,classical,3381857,22,0,1,1,0.0,"[1831, 1847]",OK,
7,2,classical,3381857,22,0,2,1,0.0,"[1831, 1847]",OK,
7,3,classical,3381857,22,0,3,1,0.0,"[1831, 1847]",OK,
7,4,classical,3381857,22,0,4,1,0.0,"[1831, 1847]",OK,
7,5,classical,3381857,22,0,5,1,0.0,"[1831, 1847]",OK,
7,6,classical,3381857,22,0,6,1,0.0,"[1831, 1847]",OK,
7,7,classical,3381857,22,0,7,1,0.0,"[1831, 1847]",OK,
7,8,classical,3381857,22,0,8,1,0.0,"[1831, 1847]",OK,
7,9,classical,3381857,22,0,9,1,0.0,"[1831, 1847]",OK,
7,10,classical,3381857,22,0,10,1,0.0,"[1831, 1847]",OK,
7,11,quantum,3381857,22,100,1,1,0.0,"[1847, 1831]",OK,723001.0
7,12,quantum,3381857,22,100,2,1,0.0,"[1847, 1831]",OK,723002.0
7,13,quantum,3381857,22,100,3,1,0.0,"[1831, 1847]",OK,723003.0
7,14,quantum,3381857,22,100,4,1,0.0,"[1831, 1847]",OK,723004.0
7,15,quantum,3381857,22,100,5,1,0.0,"[1831, 1847]",OK,723005.0
7,16,quantum,3381857,22,100,6,1,0.0,"[1847, 1831]",OK,723006.0
7,17,quantum,3381857,22,100,7,1,0.0,"[1847, 1831]",OK,723007.0
7,18,quantum,3381857,22,100,8,1,0.0,"[1847, 1831]",OK,723008.0
7,19,quantum,3381857,22,100,9,1,0.0,"[1847, 1831]",OK,723009.0
7,20,quantum,3381857,22,100,10,1,0.0,"[1847, 1831]",OK,723010.0
7,21,quantum,3381857,22,100,11,1,0.0,"[1847, 1831]",OK,723011.0
7,22,quantum,3381857,22,100,12,1,0.0,"[1831, 1847]",OK,723012.0
7,23,quantum,3381857,22,100,13,1,0.0,"[1831, 1847]",OK,723013.0
7,24,quantum,3381857,22,100,14,1,0.0,"[1831, 1847]",OK,723014.0
7,25,quantum,3381857,22,100,15,1,0.0,"[1847, 1831]",OK,723015.0
7,26,quantum,3381857,22,100,16,1,0.0,"[1847, 1831]",OK,723016.0
7,27,quantum,3381857,22,100,17,1,0.0,"[1847, 1831]",OK,723017.0
7,28,quantum,3381857,22,100,18,1,0.0,"[1847, 1831]",OK,723018.0
7,29,quantum,3381857,22,100,19,1,0.0,"[1831, 1847]",OK,723019.0
7,30,quantum,3381857,22,100,20,1,0.0,"[1847, 1831]",OK,723020.0
7,31,quantum,3381857,22,100,21,1,0.0,"[1847, 1831]",OK,723021.0
7,32,quantum,3381857,22,100,22,1,0.0,"[1831, 1847]",OK,723022.0
7,33,quantum,3381857,22,100,23,1,0.0,"[1831, 1847]",OK,723023.0
7,34,quantum,3381857,22,100,24,1,0.0,"[1847, 1831]",OK,723024.0
7,35,quantum,3381857,22,100,25,1,0.0,"[1831, 1847]",OK,723025.0
7,36,quantum,3381857,22,500,1,1,0.0,"[1831, 1847]",OK,727001.0
7,37,quantum,3381857,22,500,2,1,0.0,"[1831, 1847]",OK,727002.0
7,38,quantum,3381857,22,500,3,1,0.0,"[1847, 1831]",OK,727003.0
