batch_id,run_id,algo,N,N_bits,M,rep,success,time_sec,factors,status,seed
1,1,classical,34571,16,0,1,1,0.0,"[181, 191]",OK,
1,2,classical,34571,16,0,2,1,0.0,"[181, 191]",OK,
1,3,classical,34571,16,0,3,1,0.0,"[181, 191]",OK,
1,4,classical,34571,16,0,4,1,0.0,"[181, 191]",OK,
1,5,classical,34571,16,0,5,1,0.0,"[181, 191]",OK,
1,6,classical,34571,16,0,6,1,0.0,"[181, 191]",OK,
1,7,classical,34571,16,0,7,1,0.0,"[181, 191]",OK,
1,8,classical,34571,16,0,8,1,0.0,"[181, 191]",OK,
1,9,classical,34571,16,0,9,1,0.0,"[181, 191]",OK,
1,10,classical,34571,16,0,10,1,0.0,"[181, 191]",OK,
1,11,quantum,34571,16,100,1,1,0.0,"[181, 191]",OK,117001.0
1,12,quantum,34571,16,100,2,1,0.0,"[181, 191]",OK,117002.0
1,13,quantum,34571,16,100,3,1,0.0,"[191, 181]",OK,117003.0
1,14,quantum,34571,16,100,4,1,0.0,"[181, 191]",OK,117004.0
1,15,quantum,34571,16,100,5,1,0.0,"[181, 191]",OK,117005.0
1,16,quantum,34571,16,100,6,1,0.0,"[191, 181]",OK,117006.0
1,17,quantum,34571,16,100,7,1,0.0,"[191, 181]",OK,117007.0
1,18,quantum,34571,16,100,8,1,0.00033164024353027344,"[181, 191]",OK,117008.0
1,19,quantum,34571,16,100,9,1,0.0,"[191, 181]",OK,117009.0
1,20,quantum,34571,16,100,10,1,0.0,"[181, 191]",OK,117010.0
1,21,quantum,34571,16,100,11,1,0.0,"[181, 191]",OK,117011.0
1,22,quantum,34571,16,100,12,1,0.0,"[181, 191]",OK,117012.0
1,23,quantum,34571,16,100,13,1,0.0,"[181, 191]",OK,117013.0
1,24,quantum,34571,16,100,14,1,0.0,"[191, 181]",OK,117014.0
1,25,quantum,34571,16,100,15,1,0.0,"[191, 181]",OK,117015.0
1,26,quantum,34571,16,100,16,1,0.0,"[181, 191]",OK,117016.0
1,27,quantum,34571,16,100,17,1,0.0,"[191, 181]",OK,117017.0
1,28,quantum,34571,16,100,18,1,0.0,"[181, 191]",OK,117018.0
1,29,quantum,34571,16,100,19,1,0.0,"[181, 191]",OK,117019.0
1,30,quantum,34571,16,100,20,1,0.0,"[181, 191]",OK,117020.0
1,31,quantum,34571,16,100,21,1,0.0,"[191, 181]",OK,117021.0
1,32,quantum,34571,16,100,22,1,0.0,"[181, 191]",OK,117022.0
1,33,quantum,34571,16,100,23,1,0.0,"[181, 191]",OK,117023.0
1,34,quantum,34571,16,100,24,1,0.0,"[191, 181]",OK,117024.0
1,35,quantum,34571,16,100,25,1,0.0,"[181, 191]",OK,117025.0
1,36,quantum,34571,16,500,1,1,0.0,"[181, 191]",OK,121001.0
1,37,quantum,34571,16,500,2,1,0.0,"[181, 191]",OK,121002.0
1,38,quantum,34571,16,500,3,1,0.0,"[191, 181]",OK,121003.0
1,39,quantum,34571,16,500,4,1,0.0,"[181, 191]",OK,121004.0
1,40,quantum,34571,16,500,5,1,0.0,"[191, 181]",OK,121005.0
1,41,quantum,34571,16,500,6,1,0.0,"[191, 181]",OK,121006.0
1,42,quantum,34571,16,500,7,1,0.0,"[181, 191]",OK,121007.0
1,43,quantum,34571,16,500,8,1,0.0,"[181, 191]",OK,121008.0
1,44,quantum,34571,16,500,9,1,0.0,"[191, 181]",OK,121009.0
1,45,quantum,34571,16,500,10,1,0.0,"[181, 191]",OK,121010.0
1,46,quantum,34571,16,500,11,1,0.0003952980041503906,"[191, 181]",OK,121011.0
1,47,quantum,34571,16,500,12,1,0.0,"[191, 181]",OK,121012.0
1,48,quantum,34571,16,500,13,1,0.0,"[181, 191]",OK,121013.0
1,49,quantum,34571,16,500,14,1,0.0,"[181, 191]",OK,121014.0
1,50,quantum,34571,16,500,15,1,0.0,"[191, 181]",OK,121015.0
1,51,quantum,34571,16,500,16,1,0.0,"[191, 181]",OK,121016.0
1,52,quantum,34571,16,500,17,1,0.0,"[191, 181]",OK,121017.0
1,53,quantum,34571,16,500,18,1,0.0,"[191, 181]",OK,121018.0
1,54,quantum,34571,16,500,19,1,0.0,"[181, 191]",OK,121019.0
1,55,quantum,34571,16,500,20,1,0.0,"[181, 191]",OK,121020.0
1,56,quantum,34571,16,500,21,1,0.0,"[191, 181]",OK,121021.0
1,57,quantum,34571,16,500,22,1,0.0,"[181, 191]",OK,121022.0
1,58,quantum,34571,16,500,23,1,0.0,"[181, 191]",OK,121023.0
1,59,quantum,34571,16,500,24,1,0.0,"[191, 181]",OK,121024.0
1,60,quantum,34571,16,500,25,1,0.0,"[181, 191]",OK,121025.0
1,61,quantum,34571,16,1000,1,1,0.0,"[191, 181]",OK,126001.0
1,62,quantum,34571,16,1000,2,1,0.0,"[181, 191]",OK,126002.0
1,63,quantum,34571,16,1000,3,1,0.0,"[191, 181]",OK,126003.0
1,64,quantum,34571,16,1000,4,1,0.0,"[181, 191]",OK,126004.0
1,65,quantum,34571,16,1000,5,1,0.0,"[191, 181]",OK,126005.0
1,66,quantum,34571,16,1000,6,1,0.0,"[181, 191]",OK,126006.0
1,67,quantum,34571,16,1000,7,1,0.0,"[181, 191]",OK,126007.0
1,68,quantum,34571,16,1000,8,1,0.0,"[181, 191]",OK,126008.0
1,69,quantum,34571,16,1000,9,1,0.0,"[181, 191]",OK,126009.0
1,70,quantum,34571,16,1000,10,1,0.0,"[191, 181]",OK,126010.0
1,71,quantum,34571,16,1000,11,1,0.0,"[181, 191]",OK,126011.0
1,72,quantum,34571,16,1000,12,1,0.0,"[181, 191]",OK,126012.0
1,73,quantum,34571,16,1000,13,1,0.0,"[191, 181]",OK,126013.0
1,74,quantum,34571,16,1000,14,1,0.0,"[191, 181]",OK,126014.0
1,75,quantum,34571,16,1000,15,1,0.0,"[181, 191]",OK,126015.0
1,76,quantum,34571,16,1000,16,1,0.0,"[181, 191]",OK,126016.0
1,77,quantum,34571,16,1000,17,1,0.0,"[191, 181]",OK,126017.0
1,78,quantum,34571,16,1000,18,1,0.0,"[191, 181]",OK,126018.0
1,79,quantum,34571,16,1000,19,1,0.0,"[181, 191]",OK,126019.0
1,80,quantum,34571,16,1000,20,1,0.0,"[191, 181]",OK,126020.0
1,81,quantum,34571,16,1000,21,1,0.0,"[191, 181]",OK,126021.0
1,82,quantum,34571,16,1000,22,1,0.0,"[191, 181]",OK,126022.0
1,83,quantum,34571,16,1000,23,1,0.0,"[181, 191]",OK,126023.0
1,84,quantum,34571,16,1000,24,1,0.0,"[181, 191]",OK,126024.0
1,85,quantum,34571,16,1000,25,1,0.0,"[181, 191]",OK,126025.0
1,86,quantum,34571,16,5000,1,1,0.0,"[181, 191]",OK,166001.0
1,87,quantum,34571,16,5000,2,1,0.0,"[181, 191]",OK,166002.0
1,88,quantum,34571,16,5000,3,1,0.0,"[181, 191]",OK,166003.0
1,89,quantum,34571,16,5000,4,1,0.0,"[181, 191]",OK,166004.0
1,90,quantum,34571,16,5000,5,1,0.0,"[191, 181]",OK,166005.0
1,91,quantum,34571,16,5000,6,1,0.0,"[191, 181]",OK,166006.0
1,92,quantum,34571,16,5000,7,1,0.0,"[191, 181]",OK,166007.0
1,93,quantum,34571,16,5000,8,1,0.0,"[191, 181]",OK,166008.0
1,94,quantum,34571,16,5000,9,1,0.0,"[181, 191]",OK,166009.0
1,95,quantum,34571,16,5000,10,1,0.0,"[181, 191]",OK,166010.0
1,96,quantum,34571,16,5000,11,1,0.0,"[181, 191]",OK,166011.0
1,97,quantum,34571,16,5000,12,1,0.0,"[191, 181]",OK,166012.0
1,98,quantum,34571,16,5000,13,1,0.0,"[181, 191]",OK,166013.0
1,99,quantum,34571,16,5000,14,1,0.0,"[181, 191]",OK,166014.0
1,100,quantum,34571,16,5000,15,1,0.0,"[181, 191]",OK,166015.0
1,101,quantum,34571,16,5000,16,1,0.0,"[191, 181]",OK,166016.0
1,102,quantum,34571,16,5000,17,1,0.0,"[191, 181]",OK,166017.0
1,103,quantum,34571,16,5000,18,1,0.0,"[191, 181]",OK,166018.0
1,104,quantum,34571,16,5000,19,1,0.0,"[181, 191]",OK,166019.0
1,105,quantum,34571,16,5000,20,1,0.0,"[181, 191]",OK,166020.0
1,106,quantum,34571,16,5000,21,1,0.0,"[191, 181]",OK,166021.0
