batch_id,run_id,algo,N,N_bits,M,rep,success,time_sec,factors,status,seed
2,1,classical,34571,16,0,1,1,0.0,"[181, 191]",OK,
2,2,classical,34571,16,0,2,1,0.0,"[181, 191]",OK,
2,3,classical,34571,16,0,3,1,0.0,"[181, 191]",OK,
2,4,classical,34571,16,0,4,1,0.0,"[181, 191]",OK,
2,5,classical,34571,16,0,5,1,0.0,"[181, 191]",OK,
2,6,classical,34571,16,0,6,1,0.0,"[181, 191]",OK,
2,7,classical,34571,16,0,7,1,0.0,"[181, 191]",OK,
2,8,classical,34571,16,0,8,1,0.0,"[181, 191]",OK,
2,9,classical,34571,16,0,9,1,0.0,"[181, 191]",OK,
2,10,classical,34571,16,0,10,1,0.0,"[181, 191]",OK,
2,11,quantum,34571,16,100,1,1,0.0,"[191, 181]",OK,217001.0
2,12,quantum,34571,16,100,2,1,0.0,"[181, 191]",OK,217002.0
2,13,quantum,34571,16,100,3,1,0.0,"[181, 191]",OK,217003.0
2,14,quantum,34571,16,100,4,1,0.0,"[191, 181]",OK,217004.0
2,15,quantum,34571,16,100,5,1,0.0,"[191, 181]",OK,217005.0
2,16,quantum,34571,16,100,6,1,0.0,"[191, 181]",OK,217006.0
2,17,quantum,34571,16,100,7,1,0.0,"[191, 181]",OK,217007.0
2,18,quantum,34571,16,100,8,1,0.0,"[191, 181]",OK,217008.0
2,19,quantum,34571,16,100,9,1,0.0,"[191, 181]",OK,217009.0
2,20,quantum,34571,16,100,10,1,0.0,"[191, 181]",OK,217010.0
2,21,quantum,34571,16,100,11,1,0.0,"[191, 181]",OK,217011.0
2,22,quantum,34571,16,100,12,1,0.0,"[181, 191]",OK,217012.0
2,23,quantum,34571,16,100,13,1,0.0,"[181, 191]",OK,217013.0
2,24,quantum,34571,16,100,14,1,0.0,"[181, 191]",OK,217014.0
2,25,quantum,34571,16,100,15,1,0.0,"[191, 181]",OK,217015.0
2,26,quantum,34571,16,100,16,1,0.0,"[191, 181]",OK,217016.0
2,27,quantum,34571,16,100,17,1,0.0,"[181, 191]",OK,217017.0
2,28,quantum,34571,16,100,18,1,0.0,"[191, 181]",OK,217018.0
2,29,quantum,34571,16,100,19,1,0.0,"[181, 191]",OK,217019.0
2,30,quantum,34571,16,100,20,1,0.0,"[181, 191]",OK,217020.0
2,31,quantum,34571,16,100,21,1,0.0,"[191, 181]",OK,217021.0
2,32,quantum,34571,16,100,22,1,0.0,"[181, 191]",OK,217022.0
2,33,quantum,34571,16,100,23,1,0.0,"[191, 181]",OK,217023.0
2,34,quantum,34571,16,100,24,1,0.0,"[191, 181]",OK,217024.0
2,35,quantum,34571,16,100,25,1,0.0,"[191, 181]",OK,217025.0
2,36,quantum,34571,16,500,1,1,0.0,"[191, 181]",OK,221001.0
2,37,quantum,34571,16,500,2,1,0.0,"[181, 191]",OK,221002.0
2,38,quantum,34571,16,500,3,1,0.0,"[181, 191]",OK,221003.0
2,39,quantum,34571,16,500,4,1,0.0,"[191, 181]",OK,221004.0
2,40,quantum,34571,16,500,5,1,0.0,"[191, 181]",OK,221005.0
2,41,quantum,34571,16,500,6,1,0.0,"[181, 191]",OK,221006.0
2,42,quantum,34571,16,500,7,1,0.0,"[191, 181]",OK,221007.0
2,43,quantum,34571,16,500,8,1,0.0,"[191, 181]",OK,221008.0
2,44,quantum,34571,16,500,9,1,0.0,"[191, 181]",OK,221009.0
2,45,quantum,34571,16,500,10,1,0.0,"[181, 191]",OK,221010.0
2,46,quantum,34571,16,500,11,1,0.0,"[181, 191]",OK,221011.0
2,47,quantum,34571,16,500,12,1,0.0,"[191, 181]",OK,221012.0
2,48,quantum,34571,16,500,13,1,0.0,"[181, 191]",OK,221013.0
2,49,quantum,34571,16,500,14,1,0.0,"[191, 181]",OK,221014.0
2,50,quantum,34571,16,500,15,1,0.0,"[181, 191]",OK,221015.0
2,51,quantum,34571,16,500,16,1,0.0,"[181, 191]",OK,221016.0
2,52,quantum,34571,16,500,17,1,0.0,"[181, 191]",OK,221017.0
2,53,quantum,34571,16,500,18,1,0.0,"[181, 191]",OK,221018.0
2,54,quantum,34571,16,500,19,1,0.0,"[181, 191]",OK,221019.0
2,55,quantum,34571,16,500,20,1,0.0,"[191, 181]",OK,221020.0
2,56,quantum,34571,16,500,21,1,0.0,"[181, 191]",OK,221021.0
2,57,quantum,34571,16,500,22,1,0.0,"[191, 181]",OK,221022.0
2,58,quantum,34571,16,500,23,1,0.0,"[181, 191]",OK,221023.0
2,59,quantum,34571,16,500,24,1,0.0,"[181, 191]",OK,221024.0
2,60,quantum,34571,16,500,25,1,0.0,"[191, 181]",OK,221025.0
2,61,quantum,34571,16,1000,1,1,0.0,"[191, 181]",OK,226001.0
2,62,quantum,34571,16,1000,2,1,0.0,"[181, 191]",OK,226002.0
2,63,quantum,34571,16,1000,3,1,0.0,"[181, 191]",OK,226003.0
2,64,quantum,34571,16,1000,4,1,0.0,"[191, 181]",OK,226004.0
2,65,quantum,34571,16,1000,5,1,0.0,"[181, 191]",OK,226005.0
2,66,quantum,34571,16,1000,6,1,0.0,"[181, 191]",OK,226006.0
2,67,quantum,34571,16,1000,7,1,0.0,"[191, 181]",OK,226007.0
2,68,quantum,34571,16,1000,8,1,0.0,"[191, 181]",OK,226008.0
2,69,quantum,34571,16,1000,9,1,0.0,"[191, 181]",OK,226009.0
2,70,quantum,34571,16,1000,10,1,0.0,"[181, 191]",OK,226010.0
2,71,quantum,34571,16,1000,11,1,0.0,"[181, 191]",OK,226011.0
2,72,quantum,34571,16,1000,12,1,0.0,"[191, 181]",OK,226012.0
2,73,quantum,34571,16,1000,13,1,0.0,"[191, 181]",OK,226013.0
2,74,quantum,34571,16,1000,14,1,0.0,"[181, 191]",OK,226014.0
