batch_id,run_id,algo,N,N_bits,M,rep,success,time_sec,factors,status,seed
4,1,classical,921551,20,0,1,1,0.0,"[953, 967]",OK,
4,2,classical,921551,20,0,2,1,0.0,"[953, 967]",OK,
4,3,classical,921551,20,0,3,1,0.0,"[953, 967]",OK,
4,4,classical,921551,20,0,4,1,0.0,"[953, 967]",OK,
4,5,classical,921551,20,0,5,1,0.0,"[953, 967]",OK,
4,6,classical,921551,20,0,6,1,0.0,"[953, 967]",OK,
4,7,classical,921551,20,0,7,1,0.0,"[953, 967]",OK,
4,8,classical,921551,20,0,8,1,0.0,"[953, 967]",OK,
4,9,classical,921551,20,0,9,1,0.0,"[953, 967]",OK,
4,10,classical,921551,20,0,10,1,0.0,"[953, 967]",OK,
4,11,quantum,921551,20,100,1,1,0.0,"[967, 953]",OK,421001.0
4,12,quantum,921551,20,100,2,1,0.0,"[953, 967]",OK,421002.0
4,13,quantum,921551,20,100,3,1,0.0,"[967, 953]",OK,421003.0
4,14,quantum,921551,20,100,4,1,0.0,"[953, 967]",OK,421004.0
4,15,quantum,921551,20,100,5,1,0.0,"[967, 953]",OK,421005.0
4,16,quantum,921551,20,100,6,1,0.0,"[967, 953]",OK,421006.0
4,17,quantum,921551,20,100,7,1,0.0,"[967, 953]",OK,421007.0
4,18,quantum,921551,20,100,8,1,0.0,"[967, 953]",OK,421008.0
4,19,quantum,921551,20,100,9,1,0.0,"[967, 953]",OK,421009.0
4,20,quantum,921551,20,100,10,1,0.0,"[967, 953]",OK,421010.0
4,21,quantum,921551,20,100,11,1,0.0,"[953, 967]",OK,421011.0
4,22,quantum,921551,20,100,12,1,0.0,"[953, 967]",OK,421012.0
4,23,quantum,921551,20,100,13,1,0.0,"[953, 967]",OK,421013.0
4,24,quantum,921551,20,100,14,1,0.0,"[967, 953]",OK,421014.0
4,25,quantum,921551,20,100,15,1,0.0,"[967, 953]",OK,421015.0
4,26,quantum,921551,20,100,16,1,0.0,"[953, 967]",OK,421016.0
4,27,quantum,921551,20,100,17,1,0.0,"[967, 953]",OK,421017.0
4,28,quantum,921551,20,100,18,1,0.0,"[967, 953]",OK,421018.0
4,29,quantum,921551,20,100,19,1,0.0,"[953, 967]",OK,421019.0
4,30,quantum,921551,20,100,20,1,0.0,"[953, 967]",OK,421020.0
4,31,quantum,921551,20,100,21,1,0.0,"[953, 967]",OK,421021.0
4,32,quantum,921551,20,100,22,1,0.0,"[953, 967]",OK,421022.0
4,33,quantum,921551,20,100,23,1,0.0,"[967, 953]",OK,421023.0
4,34,quantum,921551,20,100,24,1,0.0,"[967, 953]",OK,421024.0
4,35,quantum,921551,20,100,25,1,0.0,"[953, 967]",OK,421025.0
4,36,quantum,921551,20,500,1,1,0.0,"[953, 967]",OK,425001.0
4,37,quantum,921551,20,500,2,1,0.0,"[953, 967]",OK,425002.0
4,38,quantum,921551,20,500,3,1,0.0,"[953, 967]",OK,425003.0
4,39,quantum,921551,20,500,4,1,0.0,"[953, 967]",OK,425004.0
4,40,quantum,921551,20,500,5,1,0.0,"[967, 953]",OK,425005.0
4,41,quantum,921551,20,500,6,1,0.0,"[953, 967]",OK,425006.0
4,42,quantum,921551,20,500,7,1,0.0,"[967, 953]",OK,425007.0
4,43,quantum,921551,20,500,8,1,0.0,"[953, 967]",OK,425008.0
4,44,quantum,921551,20,500,9,1,0.0,"[953, 967]",OK,425009.0
4,45,quantum,921551,20,500,10,1,0.0,"[953, 967]",OK,425010.0
4,46,quantum,921551,20,500,11,1,0.0,"[953, 967]",OK,425011.0
4,47,quantum,921551,20,500,12,1,0.0,"[953, 967]",OK,425012.0
4,48,quantum,921551,20,500,13,1,0.0,"[967, 953]",OK,425013.0
4,49,quantum,921551,20,500,14,1,0.0,"[953, 967]",OK,425014.0
4,50,quantum,921551,20,500,15,1,0.0,"[953, 967]",OK,425015.0
4,51,quantum,921551,20,500,16,1,0.0,"[953, 967]",OK,425016.0
4,52,quantum,921551,20,500,17,1,0.0,"[967, 953]",OK,425017.0
4,53,quantum,921551,20,500,18,1,0.0,"[953, 967]",OK,425018.0
4,54,quantum,921551,20,500,19,1,0.0,"[953, 967]",OK,425019.0
4,55,quantum,921551,20,500,20,1,0.0,"[953, 967]",OK,425020.0
4,56,quantum,921551,20,500,21,1,0.0,"[953, 967]",OK,425021.0
4,57,quantum,921551,20,500,22,1,0.0,"[953, 967]",OK,425022.0
4,58,quantum,921551,20,500,23,1,0.0,"[967, 953]",OK,425023.0
4,59,quantum,921551,20,500,24,1,0.0,"[953, 967]",OK,425024.0
4,60,quantum,921551,20,500,25,1,0.0,"[953, 967]",OK,425025.0
4,61,quantum,921551,20,1000,1,1,0.0,"[953, 967]",OK,430001.0
4,62,quantum,921551,20,1000,2,1,0.0,"[953, 967]",OK,430002.0
4,63,quantum,921551,20,1000,3,1,0.0,"[953, 967]",OK,430003.0
4,64,quantum,921551,20,1000,4,1,0.0,"[967, 953]",OK,430004.0
4,65,quantum,921551,20,1000,5,1,0.0,"[967, 953]",OK,430005.0
4,66,quantum,921551,20,1000,6,1,0.0,"[953, 967]",OK,430006.0
4,67,quantum,921551,20,1000,7,1,0.0,"[967, 953]",OK,430007.0
4,68,quantum,921551,20,1000,8,1,0.0,"[967, 953]",OK,430008.0
4,69,quantum,921551,20,1000,9,1,0.0,"[953, 967]",OK,430009.0
4,70,quantum,921551,20,1000,10,1,0.0,"[953, 967]",OK,430010.0
4,71,quantum,921551,20,1000,11,1,0.0,"[967, 953]",OK,430011.0
4,72,quantum,921551,20,1000,12,1,0.0,"[967, 953]",OK,430012.0
4,73,quantum,921551,20,1000,13,1,0.0,"[967, 953]",OK,430013.0
4,74,quantum,921551,20,1000,14,1,0.0,"[953, 967]",OK,430014.0
4,75,quantum,921551,20,1000,15,1,0.0,"[967, 953]",OK,430015.0
4,76,quantum,921551,20,1000,16,1,0.0,"[967, 953]",OK,430016.0
4,77,quantum,921551,20,1000,17,1,0.0,"[967, 953]",OK,430017.0
4,78,quantum,921551,20,1000,18,1,0.0,"[967, 953]",OK,430018.0
4,79,quantum,921551,20,1000,19,1,0.0,"[953, 967]",OK,430019.0
4,80,quantum,921551,20,1000,20,1,0.0,"[967, 953]",OK,430020.0
4,81,quantum,921551,20,1000,21,1,0.0,"[953, 967]",OK,430021.0
4,82,quantum,921551,20,1000,22,1,0.0027208328247070312,"[967, 953]",OK,430022.0
4,83,quantum,921551,20,1000,23,1,0.0,"[953, 967]",OK,430023.0
4,84,quantum,921551,20,1000,24,1,0.0,"[967, 953]",OK,430024.0
4,85,quantum,921551,20,1000,25,1,0.0,"[967, 953]",OK,430025.0
4,86,quantum,921551,20,5000,1,1,0.0,"[967, 953]",OK,470001.0
4,87,quantum,921551,20,5000,2,1,0.0,"[967, 953]",OK,470002.0
4,88,quantum,921551,20,5000,3,1,0.0,"[967, 953]",OK,470003.0
4,89,quantum,921551,20,5000,4,1,0.0,"[967, 953]",OK,470004.0
4,90,quantum,921551,20,5000,5,1,0.0,"[967, 953]",OK,470005.0
4,91,quantum,921551,20,5000,6,1,0.0,"[967, 953]",OK,470006.0
4,92,quantum,921551,20,5000,7,1,0.0,"[953, 967]",OK,470007.0
4,93,quantum,921551,20,5000,8,1,0.0,"[953, 967]",OK,470008.0
4,94,quantum,921551,20,5000,9,1,0.0,"[953, 967]",OK,470009.0
4,95,quantum,921551,20,5000,10,1,0.0,"[953, 967]",OK,470010.0
4,96,quantum,921551,20,5000,11,1,0.0,"[953, 967]",OK,470011.0
4,97,quantum,921551,20,5000,12,1,0.0,"[953, 967]",OK,470012.0
4,98,quantum,921551,20,5000,13,1,0.0,"[967, 953]",OK,470013.0
4,99,quantum,921551,20,5000,14,1,0.0,"[953, 967]",OK,470014.0
4,100,quantum,921551,20,5000,15,1,0.0,"[967, 953]",OK,470015.0
4,101,quantum,921551,20,5000,16,1,0.0,"[953, 967]",OK,470016.0
4,102,quantum,921551,20,5000,17,1,0.0,"[953, 967]",OK,470017.0
4,103,quantum,921551,20,5000,18,1,0.0,"[953, 967]",OK,470018.0
4,104,quantum,921551,20,5000,19,1,0.0,"[953, 967]",OK,470019.0
4,105,quantum,921551,20,5000,20,1,0.0,"[953, 967]",OK,470020.0
4,106,quantum,921551,20,5000,21,1,0.0,"[967, 953]",OK,470021.0
4,107,quantum,921551,20,5000,22,1,0.0,"[967, 953]",OK,470022.0
4,108,quantum,921551,20,5000,23,1,0.0,"[953, 967]",OK,470023.0
4,109,quantum,921551,20,5000,24,1,0.0,"[953, 967]",OK,470024.0
4,110,quantum,921551,20,5000,25,1,0.0,"[967, 953]",OK,470025.0
4,111,classical,948667,20,0,1,1,0.0,"[971, 977]",OK,
4,112,classical,948667,20,0,2,1,0.0,"[971, 977]",OK,
4,113,classical,948667,20,0,3,1,0.0,"[971, 977]",OK,
4,114,classical,948667,20,0,4,1,0.0008380413055419922,"[971, 977]",OK,
4,115,classical,948667,20,0,5,1,0.0,"[971, 977]",OK,
4,116,classical,948667,20,0,6,1,0.0,"[971, 977]",OK,
4,117,classical,948667,20,0,7,1,0.0,"[971, 977]",OK,
4,118,classical,948667,20,0,8,1,0.0,"[971, 977]",OK,
4,119,classical,948667,20,0,9,1,0.0,"[971, 977]",OK,
4,120,classical,948667,20,0,10,1,0.0,"[971, 977]",OK,
4,121,quantum,948667,20,100,1,1,0.0,"[977, 971]",OK,421001.0
4,122,quantum,948667,20,100,2,1,0.0,"[971, 977]",OK,421002.0
4,123,quantum,948667,20,100,3,1,0.0,"[971, 977]",OK,421003.0
4,124,quantum,948667,20,100,4,1,0.0,"[971, 977]",OK,421004.0
4,125,quantum,948667,20,100,5,1,0.0,"[971, 977]",OK,421005.0
4,126,quantum,948667,20,100,6,1,0.0,"[971, 977]",OK,421006.0
4,127,quantum,948667,20,100,7,1,0.0,"[977, 971]",OK,421007.0
4,128,quantum,948667,20,100,8,1,0.0,"[971, 977]",OK,421008.0
4,129,quantum,948667,20,100,9,1,0.0,"[971, 977]",OK,421009.0
4,130,quantum,948667,20,100,10,1,0.0,"[977, 971]",OK,421010.0
4,131,quantum,948667,20,100,11,1,0.0,"[971, 977]",OK,421011.0
4,132,quantum,948667,20,100,12,1,0.0,"[977, 971]",OK,421012.0
4,133,quantum,948667,20,100,13,1,0.0,"[971, 977]",OK,421013.0
4,134,quantum,948667,20,100,14,1,0.0,"[971, 977]",OK,421014.0
4,135,quantum,948667,20,100,15,1,0.0,"[977, 971]",OK,421015.0
