batch_id,run_id,algo,N,N_bits,M,rep,success,time_sec,factors,status,seed,hw_backend,hw_qubits,quantum_seconds,job_id
4,11,quantum,3034197563,32,100,1,True,4.600113391876221,"[46489, 65267]",OK_QUANTUM_HARDWARE,433001.0,ibm_fez,156.0,4.600113391876221,d5lu9rrh36vs73bhi2ag
4,12,quantum,3034197563,32,100,2,True,4.502979755401611,"[46489, 65267]",OK_QUANTUM_HARDWARE,433002.0,ibm_fez,156.0,4.502979755401611,d5lu9sph2mqc739a8ue0
4,13,quantum,3034197563,32,100,3,True,4.836925268173218,"[46489, 65267]",OK_QUANTUM_HARDWARE,433003.0,ibm_fez,156.0,4.836925268173218,d5lu9u3h36vs73bhi2d0
4,24,quantum,872815561,30,100,1,True,4.791587829589844,"[27697, 31513]",OK_QUANTUM_HARDWARE,431001.0,ibm_fez,156.0,4.791587829589844,d5lu9vc8d8hc73cg0ip0
4,25,quantum,872815561,30,100,2,True,4.794300556182861,"[27697, 31513]",OK_QUANTUM_HARDWARE,431002.0,ibm_fez,156.0,4.794300556182861,d5lua09h2mqc739a8ui0
4,26,quantum,872815561,30,100,3,True,4.405215501785278,"[27697, 31513]",OK_QUANTUM_HARDWARE,431003.0,ibm_fez,156.0,4.405215501785278,d5lua1hh2mqc739a8uj0
4,37,quantum,267076289,28,100,1,True,4.720275640487671,"[5783, 46183]",OK_QUANTUM_HARDWARE,429001.0,ibm_fez,156.0,4.720275640487671,d5lua2s8d8hc73cg0isg
4,38,quantum,267076289,28,100,2,True,4.330427885055542,"[5783, 46183]",OK_QUANTUM_HARDWARE,429002.0,ibm_fez,156.0,4.330427885055542,d5lua3t9j2ac739k7b80
4,39,quantum,267076289,28,100,3,True,4.269001007080078,"[5783, 46183]",OK_QUANTUM_HARDWARE,429003.0,ibm_fez,156.0,4.269001007080078,d5lua53h36vs73bhi2lg
4,50,quantum,1894726751,31,100,1,True,4.362806797027588,"[51349, 36899]",OK_QUANTUM_HARDWARE,432001.0,ibm_fez,156.0,4.362806797027588,d5lua61h2mqc739a8uog
4,51,quantum,1894726751,31,100,2,True,4.781846284866333,"[51349, 36899]",OK_QUANTUM_HARDWARE,432002.0,ibm_fez,156.0,4.781846284866333,d5lua73h36vs73bhi2og
4,52,quantum,1894726751,31,100,3,True,4.723137617111206,"[51349, 36899]",OK_QUANTUM_HARDWARE,432003.0,ibm_fez,156.0,4.723137617111206,d5lua8bh36vs73bhi2pg
