batch_id,run_id,algo,N,N_bits,M,rep,success,time_sec,factors,status,seed,hw_backend,hw_qubits,quantum_seconds,job_id
9,1,quantum,169459373349647196295615810668574341077,127,100,1,True,6.83517861366272,"[11475008943754864003, 14767689871115388359]",OK_QUANTUM_HARDWARE,1028001,ibm_fez,156,6.83517861366272,d5luttd9j2ac739k7vj0
9,2,quantum,169459373349647196295615810668574341077,127,100,2,True,5.258334636688232,"[11475008943754864003, 14767689871115388359]",OK_QUANTUM_HARDWARE,1028002,ibm_fez,156,5.258334636688232,d5lutvrh36vs73bhimv0
9,3,quantum,169459373349647196295615810668574341077,127,100,3,True,5.432678699493408,"[11475008943754864003, 14767689871115388359]",OK_QUANTUM_HARDWARE,1028003,ibm_fez,156,5.432678699493408,d5luu13h36vs73bhin10
9,4,quantum,203803254173163944025282928164815927321,128,100,1,True,5.947205305099487,"[13946697598313030347, 14613011627771699243]",OK_QUANTUM_HARDWARE,1029001,ibm_fez,156,5.947205305099487,d5luu2jh36vs73bhin3g
9,5,quantum,203803254173163944025282928164815927321,128,100,2,True,5.331507682800293,"[13946697598313030347, 14613011627771699243]",OK_QUANTUM_HARDWARE,1029002,ibm_fez,156,5.331507682800293,d5luu459j2ac739k7vq0
9,6,quantum,203803254173163944025282928164815927321,128,100,3,True,5.20118260383606,"[13946697598313030347, 14613011627771699243]",OK_QUANTUM_HARDWARE,1029003,ibm_fez,156,5.20118260383606,d5luu59h2mqc739a9jjg
9,7,quantum,56142046663660093201993063572332354693,126,100,1,True,5.168165683746338,"[17602810894875642169, 3189379639362234797]",OK_QUANTUM_HARDWARE,1027001,ibm_fez,156,5.168165683746338,d5luu6s8d8hc73cg17jg
9,8,quantum,56142046663660093201993063572332354693,126,100,2,True,4.964708566665649,"[17602810894875642169, 3189379639362234797]",OK_QUANTUM_HARDWARE,1027002,ibm_fez,156,4.964708566665649,d5luu948d8hc73cg17mg
9,9,quantum,56142046663660093201993063572332354693,126,100,3,True,8.020272731781006,"[17602810894875642169, 3189379639362234797]",OK_QUANTUM_HARDWARE,1027003,ibm_fez,156,8.020272731781006,d5luual9j2ac739k8020
9,10,quantum,11054344591479109130541222340806605351,124,100,1,True,5.64998459815979,"[2670197299138445521, 4139898049872890231]",OK_QUANTUM_HARDWARE,1025001,ibm_fez,156,5.64998459815979,d5luuchh2mqc739a9jqg
9,11,quantum,11054344591479109130541222340806605351,124,100,2,True,5.340087175369263,"[2670197299138445521, 4139898049872890231]",OK_QUANTUM_HARDWARE,1025002,ibm_fez,156,5.340087175369263,d5luufjh36vs73bhingg
9,12,quantum,11054344591479109130541222340806605351,124,100,3,True,5.733299970626831,"[2670197299138445521, 4139898049872890231]",OK_QUANTUM_HARDWARE,1025003,ibm_fez,156,5.733299970626831,d5luugt9j2ac739k8090
9,13,quantum,13244248631620477732521376682251152167,124,100,1,True,5.170919179916382,"[2233796034163142639, 5929032207536455753]",OK_QUANTUM_HARDWARE,1025001,ibm_fez,156,5.170919179916382,d5luui9h2mqc739a9k1g
9,14,quantum,13244248631620477732521376682251152167,124,100,2,True,4.954985618591309,"[2233796034163142639, 5929032207536455753]",OK_QUANTUM_HARDWARE,1025002,ibm_fez,156,4.954985618591309,d5luuo9h2mqc739a9k70
9,15,quantum,13244248631620477732521376682251152167,124,100,3,True,6.231250286102295,"[2233796034163142639, 5929032207536455753]",OK_QUANTUM_HARDWARE,1025003,ibm_fez,156,6.231250286102295,d5luupl9j2ac739k80i0
9,16,quantum,117126311538650669997612726225685175431,127,100,1,True,5.645371675491333,"[8209188727086132997, 14267708470654794523]",OK_QUANTUM_HARDWARE,1028001,ibm_fez,156,5.645371675491333,d5luurbh36vs73bhinug
9,17,quantum,117126311538650669997612726225685175431,127,100,2,True,5.286370515823364,"[8209188727086132997, 14267708470654794523]",OK_QUANTUM_HARDWARE,1028002,ibm_fez,156,5.286370515823364,d5luuu1h2mqc739a9kcg
9,18,quantum,117126311538650669997612726225685175431,127,100,3,True,6.633023262023926,"[8209188727086132997, 14267708470654794523]",OK_QUANTUM_HARDWARE,1028003,ibm_fez,156,6.633023262023926,d5luuvbh36vs73bhio30
9,19,quantum,39791830803626778061500076240198635847,125,100,1,True,5.177790641784668,"[5727424356232148419, 6947596044691245613]",OK_QUANTUM_HARDWARE,1026001,ibm_fez,156,5.177790641784668,d5luv13h36vs73bhio50
9,20,quantum,39791830803626778061500076240198635847,125,100,2,True,5.428625106811523,"[5727424356232148419, 6947596044691245613]",OK_QUANTUM_HARDWARE,1026002,ibm_fez,156,5.428625106811523,d5luv2hh2mqc739a9ki0
9,21,quantum,39791830803626778061500076240198635847,125,100,3,True,5.064384460449219,"[5727424356232148419, 6947596044691245613]",OK_QUANTUM_HARDWARE,1026003,ibm_fez,156,5.064384460449219,d5luv448d8hc73cg18i0
9,22,quantum,3709230148259167330333356841205054123,122,100,1,True,5.088522672653198,"[9469406632713813869, 391706713221602167]",OK_QUANTUM_HARDWARE,1023001,ibm_fez,156,5.088522672653198,d5luv5c8d8hc73cg18kg
9,23,quantum,3709230148259167330333356841205054123,122,100,2,True,5.082632303237915,"[9469406632713813869, 391706713221602167]",OK_QUANTUM_HARDWARE,1023002,ibm_fez,156,5.082632303237915,d5luv8t9j2ac739k8110
9,24,quantum,3709230148259167330333356841205054123,122,100,3,True,5.109355449676514,"[9469406632713813869, 391706713221602167]",OK_QUANTUM_HARDWARE,1023003,ibm_fez,156,5.109355449676514,d5luva59j2ac739k8130
9,25,quantum,54475777736118868143113232620695480847,126,100,1,True,5.168403148651123,"[3052123964229027823, 17848481377092280289]",OK_QUANTUM_HARDWARE,1027001,ibm_fez,156,5.168403148651123,d5luvb9h2mqc739a9krg
9,26,quantum,54475777736118868143113232620695480847,126,100,2,True,5.78792142868042,"[3052123964229027823, 17848481377092280289]",OK_QUANTUM_HARDWARE,1027002,ibm_fez,156,5.78792142868042,d5luvjrh36vs73bhiong
9,27,quantum,54475777736118868143113232620695480847,126,100,3,True,5.25370192527771,"[3052123964229027823, 17848481377092280289]",OK_QUANTUM_HARDWARE,1027003,ibm_fez,156,5.25370192527771,d5luvlc8d8hc73cg196g
9,28,quantum,87578152630157309046940137060147462341,127,100,1,True,5.6347246170043945,"[7102507974881192611, 12330595465698477431]",OK_QUANTUM_HARDWARE,1028001,ibm_fez,156,5.6347246170043945,d5luvml9j2ac739k81fg
9,29,quantum,87578152630157309046940137060147462341,127,100,2,True,4.919265031814575,"[7102507974881192611, 12330595465698477431]",OK_QUANTUM_HARDWARE,1028002,ibm_fez,156,4.919265031814575,d5luvod9j2ac739k81hg
9,30,quantum,87578152630157309046940137060147462341,127,100,3,True,6.526642322540283,"[7102507974881192611, 12330595465698477431]",OK_QUANTUM_HARDWARE,1028003,ibm_fez,156,6.526642322540283,d5luvphh2mqc739a9l80
9,31,quantum,73217446903577493766039650180362469091,126,100,1,True,5.0444176197052,"[13140712323520956787, 5571801977014851793]",OK_QUANTUM_HARDWARE,1027001,ibm_fez,156,5.0444176197052,d5luvrbh36vs73bhiovg
9,32,quantum,73217446903577493766039650180362469091,126,100,2,True,4.99263596534729,"[13140712323520956787, 5571801977014851793]",OK_QUANTUM_HARDWARE,1027002,ibm_fez,156,4.99263596534729,d5luvtd9j2ac739k81n0
9,33,quantum,73217446903577493766039650180362469091,126,100,3,True,5.277640342712402,"[13140712323520956787, 5571801977014851793]",OK_QUANTUM_HARDWARE,1027003,ibm_fez,156,5.277640342712402,d5luvul9j2ac739k81pg
9,34,quantum,7403861363270157957128376582519312071,123,100,1,True,5.499939680099487,"[719091332878404047, 10296134892397773193]",OK_QUANTUM_HARDWARE,1024001,ibm_fez,156,5.499939680099487,d5luvvrh36vs73bhip40
9,35,quantum,7403861363270157957128376582519312071,123,100,2,True,5.084496736526489,"[719091332878404047, 10296134892397773193]",OK_QUANTUM_HARDWARE,1024002,ibm_fez,156,5.084496736526489,d5lv02c8d8hc73cg19j0
9,36,quantum,7403861363270157957128376582519312071,123,100,3,True,5.2861785888671875,"[719091332878404047, 10296134892397773193]",OK_QUANTUM_HARDWARE,1024003,ibm_fez,156,5.2861785888671875,d5lv03jh36vs73bhip80
