n_bits,N,p_true,q_true,M_shots,rep,success,is_quantum,method,attempts,time_sec,qubits
7,93,3,31,2048,5,1,0,gcd_luck,4,0.11805486679077148,0
7,93,3,31,2048,6,1,0,gcd_luck,3,0.07575273513793945,0
7,93,3,31,2048,7,1,0,gcd_luck,4,0.11298370361328125,0
7,93,3,31,2048,8,1,0,gcd_luck,5,0.1508350372314453,0
7,93,3,31,2048,9,1,0,gcd_luck,4,0.11749672889709473,0
7,93,3,31,2048,10,1,0,gcd_luck,1,0.0,0
7,93,3,31,4096,1,1,1,quantum_success,3,0.1458733081817627,19
7,93,3,31,4096,2,1,0,gcd_luck,1,0.0,0
7,93,3,31,4096,3,1,0,gcd_luck,1,0.0,0
7,93,3,31,4096,4,1,0,gcd_luck,2,0.049018144607543945,0
7,93,3,31,4096,5,1,0,gcd_luck,4,0.14814066886901855,0
7,93,3,31,4096,6,1,0,gcd_luck,2,0.05054974555969238,0
7,93,3,31,4096,7,1,0,gcd_luck,1,0.0,0
7,93,3,31,4096,8,1,1,quantum_success,6,0.28711390495300293,19
7,93,3,31,4096,9,1,0,gcd_luck,2,0.04656410217285156,0
7,93,3,31,4096,10,1,0,gcd_luck,1,0.0,0
7,115,5,23,50,1,1,0,gcd_luck,1,0.0,0
7,115,5,23,50,2,1,0,gcd_luck,1,0.0,0
7,115,5,23,50,3,1,0,gcd_luck,2,0.03235769271850586,0
7,115,5,23,50,4,1,0,gcd_luck,6,0.15511822700500488,0
7,115,5,23,50,5,1,0,gcd_luck,3,0.06412768363952637,0
7,115,5,23,50,6,1,0,gcd_luck,5,0.1199190616607666,0
7,115,5,23,50,7,1,0,gcd_luck,5,0.11886191368103027,0
7,115,5,23,50,8,1,0,gcd_luck,1,0.0,0
7,115,5,23,50,9,1,0,gcd_luck,2,0.029764890670776367,0
7,115,5,23,50,10,0,0,failed,10,0.29506683349609375,19
7,115,5,23,100,1,1,0,gcd_luck,6,0.1443321704864502,0
7,115,5,23,100,2,1,0,gcd_luck,2,0.030264616012573242,0
7,115,5,23,100,3,1,0,gcd_luck,3,0.05814409255981445,0
7,115,5,23,100,4,1,0,gcd_luck,1,0.0,0
7,115,5,23,100,5,1,0,gcd_luck,2,0.031066179275512695,0
7,115,5,23,100,6,1,0,gcd_luck,6,0.14803361892700195,0
7,115,5,23,100,7,1,0,gcd_luck,1,0.0,0
7,115,5,23,100,8,1,0,gcd_luck,1,0.0,0
7,115,5,23,100,9,1,0,gcd_luck,1,0.0,0
7,115,5,23,100,10,0,0,failed,10,0.2975807189941406,19
7,115,5,23,500,1,1,0,gcd_luck,10,0.27755236625671387,0
7,115,5,23,500,2,1,1,quantum_success,9,0.28013134002685547,19
7,115,5,23,500,3,1,0,gcd_luck,1,0.000988006591796875,0
7,115,5,23,500,4,1,0,gcd_luck,6,0.15326166152954102,0
7,115,5,23,500,5,1,0,gcd_luck,3,0.06334805488586426,0
7,115,5,23,500,6,1,0,gcd_luck,7,0.19292640686035156,0
7,115,5,23,500,7,1,0,gcd_luck,1,0.0,0
7,115,5,23,500,8,1,0,gcd_luck,1,0.0,0
7,115,5,23,500,9,1,0,gcd_luck,5,0.12653350830078125,0
7,115,5,23,500,10,1,0,gcd_luck,5,0.126173734664917,0
7,115,5,23,1024,1,1,1,quantum_success,4,0.13477039337158203,19
7,115,5,23,1024,2,1,1,quantum_success,1,0.033657073974609375,19
7,115,5,23,1024,3,1,0,gcd_luck,9,0.2651505470275879,0
7,115,5,23,1024,4,1,0,gcd_luck,1,0.0,0
7,115,5,23,1024,5,1,0,gcd_luck,3,0.06839680671691895,0
7,115,5,23,1024,6,1,0,gcd_luck,4,0.09563136100769043,0
7,115,5,23,1024,7,1,0,gcd_luck,2,0.034546613693237305,0
7,115,5,23,1024,8,1,0,gcd_luck,9,0.2742881774902344,0
7,115,5,23,1024,9,0,0,failed,10,0.3344540596008301,19
7,115,5,23,1024,10,1,0,gcd_luck,5,0.13247227668762207,0
7,115,5,23,2048,1,1,0,gcd_luck,5,0.15268731117248535,0
7,115,5,23,2048,2,1,1,quantum_success,3,0.1140127182006836,19
7,115,5,23,2048,3,0,0,failed,10,0.38515663146972656,19
7,115,5,23,2048,4,1,0,gcd_luck,2,0.03697657585144043,0
7,115,5,23,2048,5,1,0,gcd_luck,2,0.0394291877746582,0
7,115,5,23,2048,6,1,0,gcd_luck,8,0.26426267623901367,0
7,115,5,23,2048,7,1,0,gcd_luck,1,0.0,0
7,115,5,23,2048,8,1,0,gcd_luck,3,0.07714200019836426,0
7,115,5,23,2048,9,1,0,gcd_luck,7,0.2276759147644043,0
7,115,5,23,2048,10,1,0,gcd_luck,4,0.11664032936096191,0
7,115,5,23,4096,1,1,0,gcd_luck,3,0.09417414665222168,0
7,115,5,23,4096,2,1,0,gcd_luck,1,0.0,0
7,115,5,23,4096,3,1,0,gcd_luck,3,0.09318828582763672,0
7,115,5,23,4096,4,1,1,quantum_success,1,0.05557966232299805,19
7,115,5,23,4096,5,1,0,gcd_luck,1,0.0,0
7,115,5,23,4096,6,1,0,gcd_luck,2,0.04810619354248047,0
7,115,5,23,4096,7,1,1,quantum_success,1,0.04834127426147461,19
7,115,5,23,4096,8,1,0,gcd_luck,1,0.0,0
7,115,5,23,4096,9,1,0,gcd_luck,2,0.04808545112609863,0
7,115,5,23,4096,10,1,0,gcd_luck,1,0.0,0
7,77,7,11,50,1,1,0,gcd_luck,2,0.03233909606933594,0
7,77,7,11,50,2,1,0,gcd_luck,2,0.030184507369995117,0
7,77,7,11,50,3,1,0,gcd_luck,3,0.05928182601928711,0
7,77,7,11,50,4,1,0,gcd_luck,8,0.20679569244384766,0
7,77,7,11,50,5,1,0,gcd_luck,3,0.06231856346130371,0
7,77,7,11,50,6,1,0,gcd_luck,7,0.18172740936279297,0
7,77,7,11,50,7,1,0,gcd_luck,9,0.2365093231201172,0
7,77,7,11,50,8,1,0,gcd_luck,2,0.029767274856567383,0
7,77,7,11,50,9,1,0,gcd_luck,9,0.2384934425354004,0
7,77,7,11,50,10,1,0,gcd_luck,1,0.0,0
7,77,7,11,100,1,1,0,gcd_luck,5,0.12155532836914062,0
7,77,7,11,100,2,1,0,gcd_luck,1,0.0,0
7,77,7,11,100,3,1,0,gcd_luck,6,0.15360546112060547,0
7,77,7,11,100,4,1,0,gcd_luck,1,0.0,0
7,77,7,11,100,5,1,0,gcd_luck,4,0.09714531898498535,0
7,77,7,11,100,6,1,0,gcd_luck,7,0.19330883026123047,0
7,77,7,11,100,7,1,0,gcd_luck,1,0.0,0
7,77,7,11,100,8,1,0,gcd_luck,1,0.0,0
7,77,7,11,100,9,1,0,gcd_luck,6,0.1577446460723877,0
7,77,7,11,100,10,1,0,gcd_luck,2,0.03300762176513672,0
7,77,7,11,500,1,1,0,gcd_luck,6,0.15681076049804688,0
7,77,7,11,500,2,0,0,failed,10,0.33292627334594727,19
7,77,7,11,500,3,1,0,gcd_luck,5,0.13486886024475098,0
7,77,7,11,500,4,1,0,gcd_luck,4,0.10066795349121094,0
7,77,7,11,500,5,1,0,gcd_luck,2,0.032877445220947266,0
7,77,7,11,500,6,1,0,gcd_luck,7,0.19767355918884277,0
7,77,7,11,500,7,1,0,gcd_luck,5,0.12691378593444824,0
7,77,7,11,500,8,1,0,gcd_luck,1,0.0,0
7,77,7,11,500,9,1,0,gcd_luck,7,0.19126272201538086,0
7,77,7,11,500,10,1,0,gcd_luck,2,0.03095555305480957,0
7,77,7,11,1024,1,1,0,gcd_luck,2,0.03442502021789551,0
7,77,7,11,1024,2,1,0,gcd_luck,7,0.2064979076385498,0
7,77,7,11,1024,3,1,0,gcd_luck,1,0.0,0
7,77,7,11,1024,4,1,0,gcd_luck,1,0.0,0
7,77,7,11,1024,5,1,0,gcd_luck,2,0.033290863037109375,0
7,77,7,11,1024,6,1,0,gcd_luck,8,0.24302101135253906,0
7,77,7,11,1024,7,1,0,gcd_luck,5,0.13648653030395508,0
7,77,7,11,1024,8,1,0,gcd_luck,1,0.0,0
7,77,7,11,1024,9,1,0,gcd_luck,3,0.07332348823547363,0
7,77,7,11,1024,10,1,0,gcd_luck,2,0.03518939018249512,0
7,77,7,11,2048,1,1,0,gcd_luck,1,0.0,0
7,77,7,11,2048,2,1,0,gcd_luck,4,0.11748433113098145,0
7,77,7,11,2048,3,1,1,quantum_success,7,0.2686469554901123,19
7,77,7,11,2048,4,1,0,gcd_luck,5,0.15652751922607422,0
7,77,7,11,2048,5,1,0,gcd_luck,3,0.0774085521697998,0
7,77,7,11,2048,6,1,0,gcd_luck,6,0.19170236587524414,0
7,77,7,11,2048,7,1,0,gcd_luck,4,0.11950206756591797,0
7,77,7,11,2048,8,1,0,gcd_luck,1,0.0,0
7,77,7,11,2048,9,1,0,gcd_luck,1,0.0,0
7,77,7,11,2048,10,1,0,gcd_luck,1,0.0,0
7,77,7,11,4096,1,1,0,gcd_luck,1,0.0,0
7,77,7,11,4096,2,1,0,gcd_luck,5,0.18749451637268066,0
7,77,7,11,4096,3,1,0,gcd_luck,4,0.1400132179260254,0
7,77,7,11,4096,4,1,0,gcd_luck,1,0.0,0
7,77,7,11,4096,5,1,0,gcd_luck,2,0.046863555908203125,0
7,77,7,11,4096,6,1,0,gcd_luck,3,0.09696626663208008,0
7,77,7,11,4096,7,1,0,gcd_luck,1,0.0,0
7,77,7,11,4096,8,1,0,gcd_luck,5,0.2001023292541504,0
7,77,7,11,4096,9,1,0,gcd_luck,3,0.09478068351745605,0
7,77,7,11,4096,10,1,1,quantum_success,2,0.09261965751647949,19
8,215,5,43,50,1,1,0,gcd_luck,1,0.0,0
8,215,5,43,50,2,1,0,gcd_luck,2,0.029335498809814453,0
8,215,5,43,50,3,1,0,gcd_luck,1,0.0,0
8,215,5,43,50,4,1,0,gcd_luck,3,0.06042170524597168,0
8,215,5,43,50,5,1,0,gcd_luck,5,0.12131381034851074,0
8,215,5,43,50,6,1,0,gcd_luck,1,0.0,0
8,215,5,43,50,7,1,0,gcd_luck,2,0.027443647384643555,0
8,215,5,43,50,8,1,0,gcd_luck,1,0.0,0
8,215,5,43,50,9,1,0,gcd_luck,5,0.11861634254455566,0
8,215,5,43,50,10,1,0,gcd_luck,6,0.14884471893310547,0
8,215,5,43,100,1,1,0,gcd_luck,5,0.11624956130981445,0
8,215,5,43,100,2,1,0,gcd_luck,2,0.02975606918334961,0
8,215,5,43,100,3,1,0,gcd_luck,1,0.0,0
8,215,5,43,100,4,1,0,gcd_luck,3,0.0580289363861084,0
8,215,5,43,100,5,1,0,gcd_luck,4,0.08379697799682617,0
8,215,5,43,100,6,1,0,gcd_luck,2,0.030478477478027344,0
8,215,5,43,100,7,1,0,gcd_luck,2,0.03178262710571289,0
8,215,5,43,100,8,1,0,gcd_luck,1,0.0,0
8,215,5,43,100,9,1,0,gcd_luck,1,0.0,0
8,215,5,43,100,10,1,0,gcd_luck,1,0.0,0
8,215,5,43,500,1,1,0,gcd_luck,3,0.06357884407043457,0
8,215,5,43,500,2,1,0,gcd_luck,5,0.1279315948486328,0
8,215,5,43,500,3,0,0,failed,10,0.4125666618347168,20
8,215,5,43,500,4,1,0,gcd_luck,4,0.0912625789642334,0
8,215,5,43,500,5,1,0,gcd_luck,2,0.03154635429382324,0
8,215,5,43,500,6,1,0,gcd_luck,8,0.22097086906433105,0
8,215,5,43,500,7,1,0,gcd_luck,1,0.0,0
8,215,5,43,500,8,1,0,gcd_luck,3,0.06676959991455078,0
8,215,5,43,500,9,1,0,gcd_luck,1,0.0,0
8,215,5,43,500,10,1,0,gcd_luck,1,0.0,0
8,215,5,43,1024,1,1,1,quantum_success,9,0.30306243896484375,20
8,215,5,43,1024,2,1,0,gcd_luck,10,0.30292391777038574,0
8,215,5,43,1024,3,1,0,gcd_luck,1,0.0,0
8,215,5,43,1024,4,1,0,gcd_luck,2,0.032604217529296875,0
8,215,5,43,1024,5,1,0,gcd_luck,4,0.10235381126403809,0
8,215,5,43,1024,6,1,0,gcd_luck,7,0.20372247695922852,0
8,215,5,43,1024,7,1,0,gcd_luck,4,0.09631729125976562,0
8,215,5,43,1024,8,1,0,gcd_luck,7,0.20181727409362793,0
8,215,5,43,1024,9,1,0,gcd_luck,2,0.03298044204711914,0
8,215,5,43,1024,10,1,0,gcd_luck,7,0.20254158973693848,0
8,215,5,43,2048,1,1,0,gcd_luck,8,0.2631525993347168,0
8,215,5,43,2048,2,1,0,gcd_luck,6,0.19064688682556152,0
8,215,5,43,2048,3,1,0,gcd_luck,3,0.07666587829589844,0
8,215,5,43,2048,4,1,0,gcd_luck,3,0.0747218132019043,0
8,215,5,43,2048,5,1,1,quantum_success,5,0.18774652481079102,20
8,215,5,43,2048,6,1,0,gcd_luck,2,0.03974008560180664,0
8,215,5,43,2048,7,1,0,gcd_luck,1,0.0,0
8,215,5,43,2048,8,1,0,gcd_luck,7,0.22989773750305176,0
8,215,5,43,2048,9,1,0,gcd_luck,5,0.15061163902282715,0
8,215,5,43,2048,10,1,0,gcd_luck,1,0.0,0
8,215,5,43,4096,1,1,0,gcd_luck,10,0.4271681308746338,0
8,215,5,43,4096,2,1,0,gcd_luck,5,0.18582940101623535,0
8,215,5,43,4096,3,1,0,gcd_luck,1,0.0,0
8,215,5,43,4096,4,1,0,gcd_luck,4,0.1413424015045166,0
8,215,5,43,4096,5,1,0,gcd_luck,4,0.14012861251831055,0
8,215,5,43,4096,6,1,0,gcd_luck,3,0.09199881553649902,0
8,215,5,43,4096,7,1,0,gcd_luck,4,0.14676475524902344,0
8,215,5,43,4096,8,1,0,gcd_luck,6,0.2473282814025879,0
8,215,5,43,4096,9,1,0,gcd_luck,5,0.18869376182556152,0
8,215,5,43,4096,10,1,1,quantum_success,5,0.23494219779968262,20
8,145,5,29,50,1,1,0,gcd_luck,7,0.18651413917541504,0
8,145,5,29,50,2,1,1,quantum_success,5,0.14616799354553223,20
8,145,5,29,50,3,0,0,failed,10,0.2960493564605713,20
8,145,5,29,50,4,1,0,gcd_luck,9,0.23165655136108398,0
8,145,5,29,50,5,1,0,gcd_luck,3,0.05956077575683594,0
8,145,5,29,50,6,1,1,quantum_success,4,0.11703681945800781,20
8,145,5,29,50,7,1,0,gcd_luck,7,0.17438888549804688,0
8,145,5,29,50,8,1,0,gcd_luck,2,0.02984452247619629,0
8,145,5,29,50,9,1,0,gcd_luck,3,0.05596494674682617,0
8,145,5,29,50,10,0,0,failed,10,0.29569220542907715,20
8,145,5,29,100,1,1,0,gcd_luck,5,0.11666250228881836,0
8,145,5,29,100,2,1,0,gcd_luck,2,0.02875661849975586,0
8,145,5,29,100,3,1,0,gcd_luck,1,0.0,0
8,145,5,29,100,4,1,0,gcd_luck,3,0.059525251388549805,0
8,145,5,29,100,5,1,0,gcd_luck,2,0.029645442962646484,0
8,145,5,29,100,6,1,0,gcd_luck,1,0.0,0
8,145,5,29,100,7,1,0,gcd_luck,2,0.030061006546020508,0
8,145,5,29,100,8,1,0,gcd_luck,2,0.02899312973022461,0
8,145,5,29,100,9,1,0,gcd_luck,3,0.05970168113708496,0
8,145,5,29,100,10,0,0,failed,10,0.29562997817993164,20
8,145,5,29,500,1,1,1,quantum_success,1,0.030795812606811523,20
8,145,5,29,500,2,1,1,quantum_success,3,0.08610796928405762,20
8,145,5,29,500,3,1,0,gcd_luck,2,0.03121638298034668,0
8,145,5,29,500,4,1,0,gcd_luck,4,0.0948784351348877,0
8,145,5,29,500,5,0,0,failed,10,0.31328678131103516,20
8,145,5,29,500,6,1,0,gcd_luck,2,0.03181195259094238,0
8,145,5,29,500,7,1,0,gcd_luck,2,0.029104232788085938,0
8,145,5,29,500,8,1,1,quantum_success,2,0.06411027908325195,20
8,145,5,29,500,9,1,0,gcd_luck,1,0.0,0
8,145,5,29,500,10,1,0,gcd_luck,2,0.031528472900390625,0
8,145,5,29,1024,1,1,1,quantum_success,2,0.06927299499511719,20
8,145,5,29,1024,2,1,0,gcd_luck,2,0.033941030502319336,0
8,145,5,29,1024,3,1,0,gcd_luck,1,0.0,0
8,145,5,29,1024,4,1,0,gcd_luck,1,0.0,0
8,145,5,29,1024,5,1,0,gcd_luck,1,0.0,0
8,145,5,29,1024,6,1,0,gcd_luck,6,0.16736102104187012,0
8,145,5,29,1024,7,1,1,quantum_success,10,0.3371725082397461,20
8,145,5,29,1024,8,1,0,gcd_luck,2,0.032523155212402344,0
8,145,5,29,1024,9,1,0,gcd_luck,1,0.0,0
8,145,5,29,1024,10,1,0,gcd_luck,1,0.0,0
8,145,5,29,2048,1,1,0,gcd_luck,1,0.0,0
8,145,5,29,2048,2,1,1,quantum_success,7,0.26674914360046387,20
8,145,5,29,2048,3,1,1,quantum_success,1,0.03764224052429199,20
8,145,5,29,2048,4,1,0,gcd_luck,5,0.15297985076904297,0
8,145,5,29,2048,5,1,0,gcd_luck,3,0.07614016532897949,0
8,145,5,29,2048,6,1,0,gcd_luck,5,0.14826726913452148,0
8,145,5,29,2048,7,1,0,gcd_luck,2,0.040251731872558594,0
8,145,5,29,2048,8,1,0,gcd_luck,3,0.07633519172668457,0
8,145,5,29,2048,9,1,0,gcd_luck,7,0.22793841361999512,0
8,145,5,29,2048,10,1,0,gcd_luck,2,0.03994488716125488,0
8,145,5,29,4096,1,1,1,quantum_success,1,0.04491376876831055,20
8,145,5,29,4096,2,1,0,gcd_luck,10,0.4195220470428467,0
8,145,5,29,4096,3,1,0,gcd_luck,4,0.14289617538452148,0
8,145,5,29,4096,4,1,1,quantum_success,2,0.09315323829650879,20
8,145,5,29,4096,5,0,0,failed,10,0.471724271774292,20
8,145,5,29,4096,6,1,0,gcd_luck,1,0.0,0
8,145,5,29,4096,7,1,1,quantum_success,1,0.04548192024230957,20
8,145,5,29,4096,8,1,0,gcd_luck,6,0.23461365699768066,0
8,145,5,29,4096,9,1,0,gcd_luck,2,0.04785466194152832,0
8,145,5,29,4096,10,1,0,gcd_luck,1,0.0,0
8,253,11,23,50,1,1,0,gcd_luck,3,0.0594179630279541,0
8,253,11,23,50,2,1,0,gcd_luck,4,0.08984231948852539,0
8,253,11,23,50,3,1,0,gcd_luck,3,0.056723833084106445,0
8,253,11,23,50,4,1,0,gcd_luck,4,0.08951592445373535,0
8,253,11,23,50,5,1,0,gcd_luck,5,0.11609864234924316,0
8,253,11,23,50,6,1,0,gcd_luck,3,0.0631105899810791,0
8,253,11,23,50,7,1,0,gcd_luck,8,0.2029280662536621,0
8,253,11,23,50,8,1,0,gcd_luck,2,0.028784990310668945,0
8,253,11,23,50,9,0,0,failed,10,0.29097700119018555,20
8,253,11,23,50,10,1,0,gcd_luck,3,0.05896568298339844,0
8,253,11,23,100,1,1,0,gcd_luck,1,0.0,0
8,253,11,23,100,2,1,0,gcd_luck,8,0.20924782752990723,0
8,253,11,23,100,3,0,0,failed,10,0.29640936851501465,20
8,253,11,23,100,4,1,0,gcd_luck,9,0.23389697074890137,0
8,253,11,23,100,5,1,0,gcd_luck,4,0.08970069885253906,0
8,253,11,23,100,6,0,0,failed,10,0.29196906089782715,20
8,253,11,23,100,7,1,0,gcd_luck,3,0.060340166091918945,0
8,253,11,23,100,8,1,0,gcd_luck,5,0.11898541450500488,0
8,253,11,23,100,9,1,1,quantum_success,2,0.058527469635009766,20
8,253,11,23,100,10,1,0,gcd_luck,9,0.2413167953491211,0
8,253,11,23,500,1,1,0,gcd_luck,3,0.06256246566772461,0
8,253,11,23,500,2,1,0,gcd_luck,7,0.18375873565673828,0
8,253,11,23,500,3,1,0,gcd_luck,7,0.19063305854797363,0
8,253,11,23,500,4,1,0,gcd_luck,3,0.062387704849243164,0
8,253,11,23,500,5,1,0,gcd_luck,3,0.0621645450592041,0
8,253,11,23,500,6,1,0,gcd_luck,5,0.1279582977294922,0
8,253,11,23,500,7,1,0,gcd_luck,4,0.09347939491271973,0
8,253,11,23,500,8,0,0,failed,10,0.3122694492340088,20
8,253,11,23,500,9,1,0,gcd_luck,3,0.06028485298156738,0
8,253,11,23,500,10,1,0,gcd_luck,1,0.0,0
8,253,11,23,1024,1,1,0,gcd_luck,2,0.03507852554321289,0
8,253,11,23,1024,2,1,0,gcd_luck,2,0.032872915267944336,0
8,253,11,23,1024,3,1,0,gcd_luck,5,0.13731789588928223,0
8,253,11,23,1024,4,1,1,quantum_success,1,0.03254985809326172,20
8,253,11,23,1024,5,1,0,gcd_luck,1,0.0,0
8,253,11,23,1024,6,1,0,gcd_luck,10,0.3084111213684082,0
8,253,11,23,1024,7,1,0,gcd_luck,6,0.1708981990814209,0
8,253,11,23,1024,8,0,0,failed,10,0.33051490783691406,20
8,253,11,23,1024,9,1,0,gcd_luck,9,0.27208876609802246,0
8,253,11,23,1024,10,0,0,failed,10,0.3419020175933838,20
8,253,11,23,2048,1,1,1,quantum_success,3,0.1148078441619873,20
8,253,11,23,2048,2,1,1,quantum_success,4,0.15149521827697754,20
8,253,11,23,2048,3,1,1,quantum_success,1,0.03988814353942871,20
8,253,11,23,2048,4,1,0,gcd_luck,7,0.23214268684387207,0
8,253,11,23,2048,5,0,0,failed,10,0.383777379989624,20
8,253,11,23,2048,6,1,0,gcd_luck,10,0.34357619285583496,0
8,253,11,23,2048,7,1,1,quantum_success,4,0.15356755256652832,20
8,253,11,23,2048,8,1,0,gcd_luck,9,0.30401039123535156,0
8,253,11,23,2048,9,1,0,gcd_luck,5,0.15384244918823242,0
8,253,11,23,2048,10,1,0,gcd_luck,4,0.11150383949279785,0
8,253,11,23,4096,1,1,0,gcd_luck,4,0.1420431137084961,0
8,253,11,23,4096,2,1,0,gcd_luck,1,0.0,0
8,253,11,23,4096,3,1,0,gcd_luck,2,0.05141568183898926,0
8,253,11,23,4096,4,1,0,gcd_luck,1,0.0,0
8,253,11,23,4096,5,1,1,quantum_success,4,0.18843650817871094,20
8,253,11,23,4096,6,1,0,gcd_luck,1,0.0,0
8,253,11,23,4096,7,1,0,gcd_luck,10,0.42462897300720215,0
8,253,11,23,4096,8,1,0,gcd_luck,3,0.09721064567565918,0
8,253,11,23,4096,9,1,0,gcd_luck,10,0.42385220527648926,0
8,253,11,23,4096,10,1,1,quantum_success,9,0.4245734214782715,20
8,185,5,37,50,1,1,0,gcd_luck,8,0.207505464553833,0
8,185,5,37,50,2,1,0,gcd_luck,9,0.2347700595855713,0
8,185,5,37,50,3,1,0,gcd_luck,7,0.17407965660095215,0
8,185,5,37,50,4,1,0,gcd_luck,3,0.05813455581665039,0
8,185,5,37,50,5,1,0,gcd_luck,1,0.0,0
8,185,5,37,50,6,1,0,gcd_luck,1,0.0,0
8,185,5,37,50,7,1,0,gcd_luck,2,0.0310821533203125,0
8,185,5,37,50,8,1,0,gcd_luck,2,0.02819514274597168,0
8,185,5,37,50,9,1,0,gcd_luck,2,0.030231237411499023,0
8,185,5,37,50,10,1,0,gcd_luck,6,0.1428525447845459,0
8,185,5,37,100,1,1,0,gcd_luck,5,0.1209559440612793,0
8,185,5,37,100,2,1,0,gcd_luck,1,0.0,0
8,185,5,37,100,3,1,0,gcd_luck,10,0.26956987380981445,0
8,185,5,37,100,4,1,1,quantum_success,1,0.03050708770751953,20
8,185,5,37,100,5,1,0,gcd_luck,4,0.09326529502868652,0
8,185,5,37,100,6,1,0,gcd_luck,1,0.0,0
8,185,5,37,100,7,1,0,gcd_luck,1,0.0,0
8,185,5,37,100,8,1,0,gcd_luck,1,0.0,0
8,185,5,37,100,9,1,0,gcd_luck,1,0.0,0
8,185,5,37,100,10,1,0,gcd_luck,1,0.0,0
8,185,5,37,500,1,1,0,gcd_luck,4,0.09410738945007324,0
8,185,5,37,500,2,1,0,gcd_luck,2,0.031168460845947266,0
8,185,5,37,500,3,1,0,gcd_luck,2,0.031508445739746094,0
8,185,5,37,500,4,1,0,gcd_luck,2,0.031926631927490234,0
8,185,5,37,500,5,0,0,failed,10,0.3238513469696045,20
8,185,5,37,500,6,1,1,quantum_success,7,0.22100830078125,20
8,185,5,37,500,7,1,0,gcd_luck,2,0.030982255935668945,0
8,185,5,37,500,8,1,0,gcd_luck,7,0.18830490112304688,0
8,185,5,37,500,9,1,0,gcd_luck,2,0.031664133071899414,0
8,185,5,37,500,10,1,0,gcd_luck,2,0.03193950653076172,0
8,185,5,37,1024,1,1,0,gcd_luck,2,0.03351402282714844,0
8,185,5,37,1024,2,1,0,gcd_luck,3,0.06491518020629883,0
8,185,5,37,1024,3,1,0,gcd_luck,4,0.10171794891357422,0
8,185,5,37,1024,4,1,1,quantum_success,5,0.16590356826782227,20
8,185,5,37,1024,5,1,0,gcd_luck,4,0.09961414337158203,0
8,185,5,37,1024,6,0,0,failed,10,0.33783650398254395,20
8,185,5,37,1024,7,1,1,quantum_success,1,0.03525590896606445,20
8,185,5,37,1024,8,0,0,failed,10,0.33501529693603516,20
8,185,5,37,1024,9,1,0,gcd_luck,5,0.13385319709777832,0
8,185,5,37,1024,10,1,0,gcd_luck,1,0.0,0
8,185,5,37,2048,1,1,0,gcd_luck,2,0.03757143020629883,0
8,185,5,37,2048,2,1,0,gcd_luck,3,0.07557368278503418,0
8,185,5,37,2048,3,1,1,quantum_success,3,0.11690235137939453,20
8,185,5,37,2048,4,1,0,gcd_luck,3,0.07547211647033691,0
8,185,5,37,2048,5,1,0,gcd_luck,1,0.0,0
8,185,5,37,2048,6,1,1,quantum_success,4,0.14952802658081055,20
8,185,5,37,2048,7,1,0,gcd_luck,4,0.1160271167755127,0
8,185,5,37,2048,8,1,1,quantum_success,4,0.1477494239807129,20
8,185,5,37,2048,9,1,0,gcd_luck,5,0.15130400657653809,0
8,185,5,37,2048,10,1,0,gcd_luck,3,0.07561779022216797,0
8,185,5,37,4096,1,1,0,gcd_luck,1,0.0,0
8,185,5,37,4096,2,1,0,gcd_luck,1,0.0,0
8,185,5,37,4096,3,1,0,gcd_luck,1,0.0,0
8,185,5,37,4096,4,1,0,gcd_luck,1,0.0,0
8,185,5,37,4096,5,1,1,quantum_success,2,0.096221923828125,20
8,185,5,37,4096,6,1,1,quantum_success,3,0.14023375511169434,20
8,185,5,37,4096,7,1,1,quantum_success,2,0.09456181526184082,20
8,185,5,37,4096,8,1,0,gcd_luck,3,0.09231090545654297,0
8,185,5,37,4096,9,1,0,gcd_luck,2,0.05047750473022461,0
8,185,5,37,4096,10,1,1,quantum_success,1,0.04421710968017578,20
8,161,7,23,50,1,1,0,gcd_luck,4,0.0874643325805664,0
8,161,7,23,50,2,1,0,gcd_luck,2,0.03207540512084961,0
8,161,7,23,50,3,1,0,gcd_luck,2,0.028254270553588867,0
8,161,7,23,50,4,1,0,gcd_luck,7,0.17215204238891602,0
8,161,7,23,50,5,0,0,failed,10,0.29167604446411133,20
8,161,7,23,50,6,1,0,gcd_luck,1,0.0,0
8,161,7,23,50,7,1,0,gcd_luck,4,0.08835768699645996,0
8,161,7,23,50,8,0,0,failed,10,0.2884247303009033,20
8,161,7,23,50,9,1,0,gcd_luck,4,0.0878438949584961,0
8,161,7,23,50,10,1,0,gcd_luck,1,0.0,0
8,161,7,23,100,1,1,0,gcd_luck,5,0.11852669715881348,0
8,161,7,23,100,2,1,0,gcd_luck,4,0.08785223960876465,0
8,161,7,23,100,3,1,0,gcd_luck,2,0.02977299690246582,0
8,161,7,23,100,4,1,0,gcd_luck,2,0.02773118019104004,0
8,161,7,23,100,5,0,0,failed,10,0.2952263355255127,20
8,161,7,23,100,6,1,0,gcd_luck,5,0.1191856861114502,0
8,161,7,23,100,7,1,0,gcd_luck,4,0.0885312557220459,0
8,161,7,23,100,8,1,0,gcd_luck,5,0.22348594665527344,0
8,161,7,23,100,9,1,0,gcd_luck,3,0.05898571014404297,0
8,161,7,23,100,10,1,0,gcd_luck,1,0.0,0
8,161,7,23,500,1,1,0,gcd_luck,3,0.062288761138916016,0
8,161,7,23,500,2,1,0,gcd_luck,1,0.0,0
